slot,dataset,attachment_point,requests,hop_budget,min_hop,reason
1363,7,7,1,1,inf,uncovered_within_hop_budget
1363,8,2,1,1,inf,uncovered_within_hop_budget
1363,8,4,3,1,inf,uncovered_within_hop_budget
1363,8,6,3,1,inf,uncovered_within_hop_budget
1363,8,0,2,1,inf,uncovered_within_hop_budget
1363,8,5,1,1,inf,uncovered_within_hop_budget
1363,8,7,1,1,inf,uncovered_within_hop_budget
1363,8,3,1,1,inf,uncovered_within_hop_budget
1363,9,2,1,1,inf,uncovered_within_hop_budget
1363,9,4,1,1,inf,uncovered_within_hop_budget
1363,9,9,1,1,inf,uncovered_within_hop_budget
1364,0,1,4,1,inf,uncovered_within_hop_budget
1364,0,2,3,1,inf,uncovered_within_hop_budget
1364,0,3,2,1,inf,uncovered_within_hop_budget
1364,0,6,1,1,inf,uncovered_within_hop_budget
1364,0,7,3,1,inf,uncovered_within_hop_budget
1364,0,9,2,1,inf,uncovered_within_hop_budget
1364,1,1,1,1,inf,uncovered_within_hop_budget
1364,1,6,2,1,inf,uncovered_within_hop_budget
1364,1,7,1,1,inf,uncovered_within_hop_budget
1364,1,0,2,1,inf,uncovered_within_hop_budget
1364,1,4,1,1,inf,uncovered_within_hop_budget
1364,1,5,2,1,inf,uncovered_within_hop_budget
1364,1,8,1,1,inf,uncovered_within_hop_budget
1364,2,1,3,1,inf,uncovered_within_hop_budget
1364,2,2,6,1,inf,uncovered_within_hop_budget
1364,2,3,2,1,inf,uncovered_within_hop_budget
1364,2,7,1,1,inf,uncovered_within_hop_budget
1364,2,9,2,1,inf,uncovered_within_hop_budget
1364,2,0,2,1,inf,uncovered_within_hop_budget
1364,2,4,4,1,inf,uncovered_within_hop_budget
1364,2,5,2,1,inf,uncovered_within_hop_budget
1364,2,8,2,1,inf,uncovered_within_hop_budget
1364,3,1,2,1,inf,uncovered_within_hop_budget
1364,3,2,3,1,inf,uncovered_within_hop_budget
1364,3,3,2,1,inf,uncovered_within_hop_budget
1364,3,0,3,1,inf,uncovered_within_hop_budget
1364,3,4,3,1,inf,uncovered_within_hop_budget
1364,3,8,1,1,inf,uncovered_within_hop_budget
1364,4,1,2,1,inf,uncovered_within_hop_budget
1364,4,2,4,1,inf,uncovered_within_hop_budget
1364,4,3,2,1,inf,uncovered_within_hop_budget
1364,4,6,2,1,inf,uncovered_within_hop_budget
1364,4,7,1,1,inf,uncovered_within_hop_budget
1364,4,9,3,1,inf,uncovered_within_hop_budget
1364,4,4,2,1,inf,uncovered_within_hop_budget
1364,4,5,2,1,inf,uncovered_within_hop_budget
1364,4,8,1,1,inf,uncovered_within_hop_budget
1364,5,1,2,1,inf,uncovered_within_hop_budget
1364,5,2,2,1,inf,uncovered_within_hop_budget
1364,5,6,3,1,inf,uncovered_within_hop_budget
1364,5,7,1,1,inf,uncovered_within_hop_budget
1364,5,0,1,1,inf,uncovered_within_hop_budget
1364,5,4,3,1,inf,uncovered_within_hop_budget
1364,5,5,2,1,inf,uncovered_within_hop_budget
1364,6,1,3,1,inf,uncovered_within_hop_budget
1364,6,2,5,1,inf,uncovered_within_hop_budget
1364,6,3,1,1,inf,uncovered_within_hop_budget
1364,6,7,1,1,inf,uncovered_within_hop_budget
1364,6,9,1,1,inf,uncovered_within_hop_budget
1364,6,0,2,1,inf,uncovered_within_hop_budget
1364,6,4,3,1,inf,uncovered_within_hop_budget
1364,6,5,1,1,inf,uncovered_within_hop_budget
1364,7,1,2,1,inf,uncovered_within_hop_budget
1364,7,6,2,1,inf,uncovered_within_hop_budget
1364,7,7,1,1,inf,uncovered_within_hop_budget
1364,7,4,2,1,inf,uncovered_within_hop_budget
1364,8,1,2,1,inf,uncovered_within_hop_budget
1364,8,2,1,1,inf,uncovered_within_hop_budget
1364,8,9,1,1,inf,uncovered_within_hop_budget
1364,8,0,3,1,inf,uncovered_within_hop_budget
1364,8,4,3,1,inf,uncovered_within_hop_budget
1364,8,5,1,1,inf,uncovered_within_hop_budget
1364,9,1,1,1,inf,uncovered_within_hop_budget
1364,9,2,1,1,inf,uncovered_within_hop_budget
1364,9,7,1,1,inf,uncovered_within_hop_budget
1364,9,9,2,1,inf,uncovered_within_hop_budget
1364,9,4,1,1,inf,uncovered_within_hop_budget
1364,9,8,1,1,inf,uncovered_within_hop_budget
1365,0,1,3,1,inf,uncovered_within_hop_budget
1365,0,2,1,1,inf,uncovered_within_hop_budget
1365,0,7,1,1,inf,uncovered_within_hop_budget
1365,1,1,1,1,inf,uncovered_within_hop_budget
1365,1,2,4,1,inf,uncovered_within_hop_budget
1365,1,0,2,1,inf,uncovered_within_hop_budget
1365,1,3,2,1,inf,uncovered_within_hop_budget
1365,1,4,2,1,inf,uncovered_within_hop_budget
1365,1,5,2,1,inf,uncovered_within_hop_budget
1365,1,6,1,1,inf,uncovered_within_hop_budget
1365,1,8,3,1,inf,uncovered_within_hop_budget
1365,2,1,3,1,inf,uncovered_within_hop_budget
1365,2,2,2,1,inf,uncovered_within_hop_budget
1365,2,7,1,1,inf,uncovered_within_hop_budget
1365,2,0,1,1,inf,uncovered_within_hop_budget
1365,2,3,3,1,inf,uncovered_within_hop_budget
1365,2,5,2,1,inf,uncovered_within_hop_budget
1365,2,8,1,1,inf,uncovered_within_hop_budget
1365,2,9,1,1,inf,uncovered_within_hop_budget
1365,3,1,3,1,inf,uncovered_within_hop_budget
1365,3,2,5,1,inf,uncovered_within_hop_budget
1365,3,7,2,1,inf,uncovered_within_hop_budget
1365,3,0,1,1,inf,uncovered_within_hop_budget
1365,3,3,1,1,inf,uncovered_within_hop_budget
1365,3,4,1,1,inf,uncovered_within_hop_budget
1365,3,6,2,1,inf,uncovered_within_hop_budget
1365,3,8,3,1,inf,uncovered_within_hop_budget
1365,3,9,1,1,inf,uncovered_within_hop_budget
1365,4,1,2,1,inf,uncovered_within_hop_budget
1365,4,2,1,1,inf,uncovered_within_hop_budget
1365,4,0,2,1,inf,uncovered_within_hop_budget
1365,4,3,1,1,inf,uncovered_within_hop_budget
1365,4,4,3,1,inf,uncovered_within_hop_budget
1365,4,5,3,1,inf,uncovered_within_hop_budget
1365,4,6,2,1,inf,uncovered_within_hop_budget
1365,4,9,2,1,inf,uncovered_within_hop_budget
1365,5,2,4,1,inf,uncovered_within_hop_budget
1365,5,7,2,1,inf,uncovered_within_hop_budget
1365,5,0,1,1,inf,uncovered_within_hop_budget
1365,5,4,3,1,inf,uncovered_within_hop_budget
1365,5,6,5,1,inf,uncovered_within_hop_budget
1365,5,8,1,1,inf,uncovered_within_hop_budget
1365,5,9,1,1,inf,uncovered_within_hop_budget
1365,6,1,1,1,inf,uncovered_within_hop_budget
1365,6,2,3,1,inf,uncovered_within_hop_budget
1365,6,7,1,1,inf,uncovered_within_hop_budget
1365,6,0,1,1,inf,uncovered_within_hop_budget
1365,6,3,1,1,inf,uncovered_within_hop_budget
1365,6,4,3,1,inf,uncovered_within_hop_budget
1365,6,6,1,1,inf,uncovered_within_hop_budget
1365,6,8,1,1,inf,uncovered_within_hop_budget
1365,6,9,1,1,inf,uncovered_within_hop_budget
1365,7,0,1,1,inf,uncovered_within_hop_budget
1365,7,3,1,1,inf,uncovered_within_hop_budget
1365,7,4,2,1,inf,uncovered_within_hop_budget
1365,7,6,1,1,inf,uncovered_within_hop_budget
1365,7,9,2,1,inf,uncovered_within_hop_budget
1365,8,1,2,1,inf,uncovered_within_hop_budget
1365,8,2,2,1,inf,uncovered_within_hop_budget
1365,8,4,1,1,inf,uncovered_within_hop_budget
1365,8,5,1,1,inf,uncovered_within_hop_budget
1365,8,6,2,1,inf,uncovered_within_hop_budget
1365,8,8,1,1,inf,uncovered_within_hop_budget
1365,9,7,1,1,inf,uncovered_within_hop_budget
1365,9,4,1,1,inf,uncovered_within_hop_budget
1365,9,6,1,1,inf,uncovered_within_hop_budget
1365,9,9,1,1,inf,uncovered_within_hop_budget
1366,0,0,1,1,inf,uncovered_within_hop_budget
1366,0,1,2,1,inf,uncovered_within_hop_budget
1366,0,2,1,1,inf,uncovered_within_hop_budget
1366,0,4,1,1,inf,uncovered_within_hop_budget
1366,0,8,4,1,inf,uncovered_within_hop_budget
1366,0,9,1,1,inf,uncovered_within_hop_budget
1366,1,0,1,1,inf,uncovered_within_hop_budget
1366,1,2,2,1,inf,uncovered_within_hop_budget
1366,1,4,2,1,inf,uncovered_within_hop_budget
1366,1,8,1,1,inf,uncovered_within_hop_budget
1366,1,3,1,1,inf,uncovered_within_hop_budget
1366,1,5,2,1,inf,uncovered_within_hop_budget
1366,1,7,1,1,inf,uncovered_within_hop_budget
1366,2,0,1,1,inf,uncovered_within_hop_budget
1366,2,1,3,1,inf,uncovered_within_hop_budget
1366,2,2,5,1,inf,uncovered_within_hop_budget
1366,2,4,6,1,inf,uncovered_within_hop_budget
1366,2,8,1,1,inf,uncovered_within_hop_budget
1366,2,9,1,1,inf,uncovered_within_hop_budget
1366,2,5,1,1,inf,uncovered_within_hop_budget
1366,2,7,1,1,inf,uncovered_within_hop_budget
1366,2,6,1,1,inf,uncovered_within_hop_budget
1366,3,1,2,1,inf,uncovered_within_hop_budget
1366,3,2,1,1,inf,uncovered_within_hop_budget
1366,3,4,3,1,inf,uncovered_within_hop_budget
1366,3,8,3,1,inf,uncovered_within_hop_budget
1366,3,3,1,1,inf,uncovered_within_hop_budget
1366,3,5,2,1,inf,uncovered_within_hop_budget
1366,3,7,1,1,inf,uncovered_within_hop_budget
1366,3,6,1,1,inf,uncovered_within_hop_budget
1366,4,1,3,1,inf,uncovered_within_hop_budget
1366,4,4,1,1,inf,uncovered_within_hop_budget
1366,4,8,2,1,inf,uncovered_within_hop_budget
1366,4,9,3,1,inf,uncovered_within_hop_budget
1366,4,3,2,1,inf,uncovered_within_hop_budget
1366,4,5,1,1,inf,uncovered_within_hop_budget
1366,4,7,1,1,inf,uncovered_within_hop_budget
1366,4,6,3,1,inf,uncovered_within_hop_budget
1366,5,1,1,1,inf,uncovered_within_hop_budget
1366,5,2,1,1,inf,uncovered_within_hop_budget
1366,5,4,1,1,inf,uncovered_within_hop_budget
1366,5,8,1,1,inf,uncovered_within_hop_budget
1366,5,3,1,1,inf,uncovered_within_hop_budget
1366,5,5,1,1,inf,uncovered_within_hop_budget
1366,5,6,1,1,inf,uncovered_within_hop_budget
1366,6,0,2,1,inf,uncovered_within_hop_budget
1366,6,1,2,1,inf,uncovered_within_hop_budget
1366,6,2,1,1,inf,uncovered_within_hop_budget
1366,6,4,1,1,inf,uncovered_within_hop_budget
1366,6,8,4,1,inf,uncovered_within_hop_budget
1366,6,9,2,1,inf,uncovered_within_hop_budget
1366,6,3,1,1,inf,uncovered_within_hop_budget
1366,6,6,1,1,inf,uncovered_within_hop_budget
1366,7,1,2,1,inf,uncovered_within_hop_budget
1366,7,2,1,1,inf,uncovered_within_hop_budget
1366,7,4,3,1,inf,uncovered_within_hop_budget
1366,7,9,1,1,inf,uncovered_within_hop_budget
1366,7,3,2,1,inf,uncovered_within_hop_budget
1366,7,7,2,1,inf,uncovered_within_hop_budget
1366,7,6,1,1,inf,uncovered_within_hop_budget
1366,8,1,2,1,inf,uncovered_within_hop_budget
1366,8,9,1,1,inf,uncovered_within_hop_budget
1366,8,3,1,1,inf,uncovered_within_hop_budget
1366,8,6,1,1,inf,uncovered_within_hop_budget
1366,9,9,1,1,inf,uncovered_within_hop_budget
1366,9,7,1,1,inf,uncovered_within_hop_budget
1366,9,6,1,1,inf,uncovered_within_hop_budget
1367,0,0,1,1,inf,uncovered_within_hop_budget
1367,0,1,1,1,inf,uncovered_within_hop_budget
1367,0,8,1,1,inf,uncovered_within_hop_budget
1367,0,9,1,1,inf,uncovered_within_hop_budget
1367,1,1,2,1,inf,uncovered_within_hop_budget
1367,1,8,3,1,inf,uncovered_within_hop_budget
1367,1,4,4,1,inf,uncovered_within_hop_budget
1367,1,7,2,1,inf,uncovered_within_hop_budget
1367,2,0,1,1,inf,uncovered_within_hop_budget
1367,2,1,5,1,inf,uncovered_within_hop_budget
1367,2,4,6,1,inf,uncovered_within_hop_budget
1367,2,2,2,1,inf,uncovered_within_hop_budget
1367,2,3,1,1,inf,uncovered_within_hop_budget
1367,2,5,1,1,inf,uncovered_within_hop_budget
1367,2,6,2,1,inf,uncovered_within_hop_budget
1367,3,1,2,1,inf,uncovered_within_hop_budget
1367,3,9,1,1,inf,uncovered_within_hop_budget
1367,3,4,2,1,inf,uncovered_within_hop_budget
1367,3,7,1,1,inf,uncovered_within_hop_budget
1367,3,2,2,1,inf,uncovered_within_hop_budget
1367,3,5,1,1,inf,uncovered_within_hop_budget
1367,3,6,3,1,inf,uncovered_within_hop_budget
1367,4,0,1,1,inf,uncovered_within_hop_budget
1367,4,1,5,1,inf,uncovered_within_hop_budget
1367,4,8,1,1,inf,uncovered_within_hop_budget
1367,4,9,2,1,inf,uncovered_within_hop_budget
1367,4,4,4,1,inf,uncovered_within_hop_budget
1367,4,7,1,1,inf,uncovered_within_hop_budget
1367,4,2,3,1,inf,uncovered_within_hop_budget
1367,4,3,2,1,inf,uncovered_within_hop_budget
1367,4,5,3,1,inf,uncovered_within_hop_budget
1367,4,6,2,1,inf,uncovered_within_hop_budget
1367,5,8,1,1,inf,uncovered_within_hop_budget
1367,5,9,1,1,inf,uncovered_within_hop_budget
1367,5,4,1,1,inf,uncovered_within_hop_budget
1367,5,2,3,1,inf,uncovered_within_hop_budget
1367,5,3,1,1,inf,uncovered_within_hop_budget
1367,5,6,1,1,inf,uncovered_within_hop_budget
1367,6,0,3,1,inf,uncovered_within_hop_budget
1367,6,9,4,1,inf,uncovered_within_hop_budget
1367,6,4,2,1,inf,uncovered_within_hop_budget
1367,6,7,2,1,inf,uncovered_within_hop_budget
1367,6,2,1,1,inf,uncovered_within_hop_budget
1367,6,3,2,1,inf,uncovered_within_hop_budget
1367,6,5,1,1,inf,uncovered_within_hop_budget
1367,6,6,1,1,inf,uncovered_within_hop_budget
1367,7,0,1,1,inf,uncovered_within_hop_budget
1367,7,8,2,1,inf,uncovered_within_hop_budget
1367,7,9,2,1,inf,uncovered_within_hop_budget
1367,7,4,1,1,inf,uncovered_within_hop_budget
1367,7,2,1,1,inf,uncovered_within_hop_budget
1367,7,5,2,1,inf,uncovered_within_hop_budget
1367,8,8,2,1,inf,uncovered_within_hop_budget
1367,8,9,1,1,inf,uncovered_within_hop_budget
1367,8,2,2,1,inf,uncovered_within_hop_budget
1367,8,3,1,1,inf,uncovered_within_hop_budget
1367,8,6,1,1,inf,uncovered_within_hop_budget
1367,9,4,1,1,inf,uncovered_within_hop_budget
1367,9,5,2,1,inf,uncovered_within_hop_budget
1368,0,0,1,1,inf,uncovered_within_hop_budget
1368,0,3,1,1,inf,uncovered_within_hop_budget
1368,0,4,3,1,inf,uncovered_within_hop_budget
1368,0,7,4,1,inf,uncovered_within_hop_budget
1368,0,8,1,1,inf,uncovered_within_hop_budget
1368,1,3,2,1,inf,uncovered_within_hop_budget
1368,1,4,3,1,inf,uncovered_within_hop_budget
1368,1,8,3,1,inf,uncovered_within_hop_budget
1368,1,2,2,1,inf,uncovered_within_hop_budget
1368,1,6,1,1,inf,uncovered_within_hop_budget
1368,2,3,1,1,inf,uncovered_within_hop_budget
1368,2,4,1,1,inf,uncovered_within_hop_budget
1368,2,8,3,1,inf,uncovered_within_hop_budget
1368,2,2,3,1,inf,uncovered_within_hop_budget
1368,3,0,1,1,inf,uncovered_within_hop_budget
1368,3,3,2,1,inf,uncovered_within_hop_budget
1368,3,4,1,1,inf,uncovered_within_hop_budget
1368,3,8,1,1,inf,uncovered_within_hop_budget
1368,3,6,1,1,inf,uncovered_within_hop_budget
1368,3,1,3,1,inf,uncovered_within_hop_budget
1368,3,9,1,1,inf,uncovered_within_hop_budget
1368,4,4,1,1,inf,uncovered_within_hop_budget
1368,4,7,2,1,inf,uncovered_within_hop_budget
1368,4,2,1,1,inf,uncovered_within_hop_budget
1368,4,6,4,1,inf,uncovered_within_hop_budget
1368,4,1,1,1,inf,uncovered_within_hop_budget
1368,4,5,3,1,inf,uncovered_within_hop_budget
1368,5,0,1,1,inf,uncovered_within_hop_budget
1368,5,3,2,1,inf,uncovered_within_hop_budget
1368,5,7,1,1,inf,uncovered_within_hop_budget
1368,5,2,1,1,inf,uncovered_within_hop_budget
1368,5,6,3,1,inf,uncovered_within_hop_budget
1368,5,1,1,1,inf,uncovered_within_hop_budget
1368,5,5,1,1,inf,uncovered_within_hop_budget
1368,6,0,1,1,inf,uncovered_within_hop_budget
1368,6,4,3,1,inf,uncovered_within_hop_budget
1368,6,7,1,1,inf,uncovered_within_hop_budget
1368,6,2,5,1,inf,uncovered_within_hop_budget
1368,6,6,2,1,inf,uncovered_within_hop_budget
1368,6,1,1,1,inf,uncovered_within_hop_budget
1368,6,5,3,1,inf,uncovered_within_hop_budget
1368,7,3,1,1,inf,uncovered_within_hop_budget
1368,7,4,1,1,inf,uncovered_within_hop_budget
1368,7,8,1,1,inf,uncovered_within_hop_budget
1368,7,2,3,1,inf,uncovered_within_hop_budget
1368,7,1,1,1,inf,uncovered_within_hop_budget
1368,8,0,1,1,inf,uncovered_within_hop_budget
1368,8,3,2,1,inf,uncovered_within_hop_budget
1368,8,2,2,1,inf,uncovered_within_hop_budget
1368,8,6,1,1,inf,uncovered_within_hop_budget
1368,8,9,2,1,inf,uncovered_within_hop_budget
1368,8,5,1,1,inf,uncovered_within_hop_budget
1368,9,0,1,1,inf,uncovered_within_hop_budget
1368,9,7,1,1,inf,uncovered_within_hop_budget
1368,9,2,1,1,inf,uncovered_within_hop_budget
1368,9,1,2,1,inf,uncovered_within_hop_budget
1369,0,0,3,1,inf,uncovered_within_hop_budget
1369,0,1,3,1,inf,uncovered_within_hop_budget
1369,0,2,4,1,inf,uncovered_within_hop_budget
1369,0,4,6,1,inf,uncovered_within_hop_budget
1369,0,5,1,1,inf,uncovered_within_hop_budget
1369,0,6,1,1,inf,uncovered_within_hop_budget
1369,0,7,2,1,inf,uncovered_within_hop_budget
1369,0,8,2,1,inf,uncovered_within_hop_budget
1369,0,9,1,1,inf,uncovered_within_hop_budget
1369,1,0,1,1,inf,uncovered_within_hop_budget
1369,1,2,3,1,inf,uncovered_within_hop_budget
1369,1,4,1,1,inf,uncovered_within_hop_budget
1369,1,5,1,1,inf,uncovered_within_hop_budget
1369,1,7,2,1,inf,uncovered_within_hop_budget
1369,1,8,2,1,inf,uncovered_within_hop_budget
1369,1,3,1,1,inf,uncovered_within_hop_budget
1369,2,0,1,1,inf,uncovered_within_hop_budget
1369,2,1,5,1,inf,uncovered_within_hop_budget
1369,2,2,2,1,inf,uncovered_within_hop_budget
1369,2,4,2,1,inf,uncovered_within_hop_budget
1369,2,5,2,1,inf,uncovered_within_hop_budget
1369,2,6,2,1,inf,uncovered_within_hop_budget
1369,2,7,1,1,inf,uncovered_within_hop_budget
1369,2,8,5,1,inf,uncovered_within_hop_budget
1369,2,9,1,1,inf,uncovered_within_hop_budget
1369,2,3,2,1,inf,uncovered_within_hop_budget
1369,3,0,1,1,inf,uncovered_within_hop_budget
1369,3,2,3,1,inf,uncovered_within_hop_budget
1369,3,4,3,1,inf,uncovered_within_hop_budget
1369,3,5,1,1,inf,uncovered_within_hop_budget
1369,3,6,1,1,inf,uncovered_within_hop_budget
1369,3,7,3,1,inf,uncovered_within_hop_budget
1369,3,8,3,1,inf,uncovered_within_hop_budget
1369,3,9,2,1,inf,uncovered_within_hop_budget
1369,3,3,1,1,inf,uncovered_within_hop_budget
1369,4,0,1,1,inf,uncovered_within_hop_budget
1369,4,1,3,1,inf,uncovered_within_hop_budget
1369,4,2,3,1,inf,uncovered_within_hop_budget
1369,4,4,1,1,inf,uncovered_within_hop_budget
1369,4,5,1,1,inf,uncovered_within_hop_budget
1369,4,6,5,1,inf,uncovered_within_hop_budget
1369,4,7,3,1,inf,uncovered_within_hop_budget
1369,4,8,4,1,inf,uncovered_within_hop_budget
1369,4,9,2,1,inf,uncovered_within_hop_budget
1369,4,3,1,1,inf,uncovered_within_hop_budget
1369,5,0,1,1,inf,uncovered_within_hop_budget
1369,5,1,2,1,inf,uncovered_within_hop_budget
1369,5,2,1,1,inf,uncovered_within_hop_budget
1369,5,4,3,1,inf,uncovered_within_hop_budget
1369,5,5,2,1,inf,uncovered_within_hop_budget
1369,5,6,1,1,inf,uncovered_within_hop_budget
1369,5,8,3,1,inf,uncovered_within_hop_budget
1369,5,9,1,1,inf,uncovered_within_hop_budget
1369,6,0,1,1,inf,uncovered_within_hop_budget
1369,6,1,5,1,inf,uncovered_within_hop_budget
1369,6,2,4,1,inf,uncovered_within_hop_budget
1369,6,4,5,1,inf,uncovered_within_hop_budget
1369,6,5,1,1,inf,uncovered_within_hop_budget
1369,6,6,1,1,inf,uncovered_within_hop_budget
1369,6,7,2,1,inf,uncovered_within_hop_budget
1369,6,8,1,1,inf,uncovered_within_hop_budget
1369,6,9,1,1,inf,uncovered_within_hop_budget
1369,6,3,1,1,inf,uncovered_within_hop_budget
1369,7,0,1,1,inf,uncovered_within_hop_budget
1369,7,1,1,1,inf,uncovered_within_hop_budget
1369,7,2,4,1,inf,uncovered_within_hop_budget
1369,7,4,3,1,inf,uncovered_within_hop_budget
1369,7,5,1,1,inf,uncovered_within_hop_budget
1369,7,7,1,1,inf,uncovered_within_hop_budget
1369,7,8,1,1,inf,uncovered_within_hop_budget
1369,7,9,2,1,inf,uncovered_within_hop_budget
1369,8,1,2,1,inf,uncovered_within_hop_budget
1369,8,2,2,1,inf,uncovered_within_hop_budget
1369,8,4,1,1,inf,uncovered_within_hop_budget
1369,8,5,1,1,inf,uncovered_within_hop_budget
1369,8,6,2,1,inf,uncovered_within_hop_budget
1369,8,9,1,1,inf,uncovered_within_hop_budget
1369,8,3,1,1,inf,uncovered_within_hop_budget
1369,9,2,2,1,inf,uncovered_within_hop_budget
1369,9,4,1,1,inf,uncovered_within_hop_budget
1369,9,3,2,1,inf,uncovered_within_hop_budget
1370,0,0,1,1,inf,uncovered_within_hop_budget
1370,0,4,3,1,inf,uncovered_within_hop_budget
1370,0,6,1,1,inf,uncovered_within_hop_budget
1370,0,7,1,1,inf,uncovered_within_hop_budget
1370,0,8,1,1,inf,uncovered_within_hop_budget
1370,1,0,2,1,inf,uncovered_within_hop_budget
1370,1,4,1,1,inf,uncovered_within_hop_budget
1370,1,6,1,1,inf,uncovered_within_hop_budget
1370,1,7,1,1,inf,uncovered_within_hop_budget
1370,1,8,1,1,inf,uncovered_within_hop_budget
1370,1,1,3,1,inf,uncovered_within_hop_budget
1370,1,2,1,1,inf,uncovered_within_hop_budget
1370,1,3,1,1,inf,uncovered_within_hop_budget
1370,1,5,1,1,inf,uncovered_within_hop_budget
1370,2,0,4,1,inf,uncovered_within_hop_budget
1370,2,4,3,1,inf,uncovered_within_hop_budget
1370,2,6,1,1,inf,uncovered_within_hop_budget
1370,2,7,2,1,inf,uncovered_within_hop_budget
1370,2,8,1,1,inf,uncovered_within_hop_budget
1370,2,1,3,1,inf,uncovered_within_hop_budget
1370,2,2,3,1,inf,uncovered_within_hop_budget
1370,2,3,1,1,inf,uncovered_within_hop_budget
1370,2,5,1,1,inf,uncovered_within_hop_budget
1370,2,9,2,1,inf,uncovered_within_hop_budget
1370,3,4,3,1,inf,uncovered_within_hop_budget
1370,3,6,2,1,inf,uncovered_within_hop_budget
1370,3,7,4,1,inf,uncovered_within_hop_budget
1370,3,2,2,1,inf,uncovered_within_hop_budget
1370,3,3,2,1,inf,uncovered_within_hop_budget
1370,3,9,3,1,inf,uncovered_within_hop_budget
1370,4,0,1,1,inf,uncovered_within_hop_budget
1370,4,4,3,1,inf,uncovered_within_hop_budget
1370,4,7,1,1,inf,uncovered_within_hop_budget
1370,4,8,3,1,inf,uncovered_within_hop_budget
1370,4,1,6,1,inf,uncovered_within_hop_budget
1370,4,2,3,1,inf,uncovered_within_hop_budget
1370,4,5,2,1,inf,uncovered_within_hop_budget
1370,5,0,1,1,inf,uncovered_within_hop_budget
1370,5,4,1,1,inf,uncovered_within_hop_budget
1370,5,6,2,1,inf,uncovered_within_hop_budget
1370,5,8,2,1,inf,uncovered_within_hop_budget
1370,5,1,1,1,inf,uncovered_within_hop_budget
1370,5,2,3,1,inf,uncovered_within_hop_budget
1370,5,3,2,1,inf,uncovered_within_hop_budget
1370,5,5,1,1,inf,uncovered_within_hop_budget
1370,6,0,1,1,inf,uncovered_within_hop_budget
1370,6,4,1,1,inf,uncovered_within_hop_budget
1370,6,6,1,1,inf,uncovered_within_hop_budget
1370,6,7,1,1,inf,uncovered_within_hop_budget
1370,6,8,2,1,inf,uncovered_within_hop_budget
1370,6,1,1,1,inf,uncovered_within_hop_budget
1370,6,2,1,1,inf,uncovered_within_hop_budget
1370,6,3,2,1,inf,uncovered_within_hop_budget
1370,6,5,2,1,inf,uncovered_within_hop_budget
1370,7,0,1,1,inf,uncovered_within_hop_budget
1370,7,4,4,1,inf,uncovered_within_hop_budget
1370,7,8,2,1,inf,uncovered_within_hop_budget
1370,7,1,1,1,inf,uncovered_within_hop_budget
1370,7,9,1,1,inf,uncovered_within_hop_budget
1370,8,4,3,1,inf,uncovered_within_hop_budget
1370,8,6,1,1,inf,uncovered_within_hop_budget
1370,8,7,3,1,inf,uncovered_within_hop_budget
1370,8,1,1,1,inf,uncovered_within_hop_budget
1370,8,2,4,1,inf,uncovered_within_hop_budget
1370,9,0,1,1,inf,uncovered_within_hop_budget
1370,9,7,1,1,inf,uncovered_within_hop_budget
1370,9,1,1,1,inf,uncovered_within_hop_budget
1370,9,2,1,1,inf,uncovered_within_hop_budget
1370,9,3,1,1,inf,uncovered_within_hop_budget
1370,9,9,1,1,inf,uncovered_within_hop_budget
1371,0,0,2,1,inf,uncovered_within_hop_budget
1371,0,1,1,1,inf,uncovered_within_hop_budget
1371,0,2,1,1,inf,uncovered_within_hop_budget
1371,0,4,2,1,inf,uncovered_within_hop_budget
